,episode,reward,alloc_lte,alloc_nr,demand_lte,demand_nr
19261,19261,-0.06956309,24.262987,17.407558,19.892937,24.91929
19262,19262,-0.02406034,23.746836,26.027996,19.56663,24.793581
19263,19263,-0.16681632,28.871937,16.237926,19.784218,24.988987
19264,19264,-0.019749654,18.31197,20.325703,19.702492,24.963745
19265,19265,-0.019333543,18.563292,20.349276,19.87862,24.973724
19266,19266,-0.11715632,27.83942,19.649881,19.459734,25.22749
19267,19267,-0.0131152235,22.645256,21.585876,21.496962,25.48196
19268,19268,-0.048542768,23.48587,32.58834,20.143423,25.787483
19269,19269,-0.10859457,15.69088,36.724953,19.633713,25.852665
19270,19270,-0.0053561972,21.713106,23.68223,20.381487,25.749197
19271,19271,-0.107061975,30.933098,18.938292,22.459656,25.86963
19272,19272,-0.14650966,9.63443,25.244345,20.974321,25.935677
19273,19273,-0.0012199648,22.540777,25.399525,21.535023,25.814766
19274,19274,-0.08056381,28.032818,31.313059,20.842,25.982433
19275,19275,-0.21520668,30.077354,11.97381,21.913538,26.031189
19276,19276,-0.048463967,28.761707,25.088932,21.953571,25.798508
19277,19277,-0.0984564,29.951483,30.04852,21.159462,25.998856
19278,19278,-0.04980564,14.473891,23.451498,20.676012,26.003428
19279,19279,-0.056331903,22.252594,34.361645,20.157763,26.048096
19280,19280,-0.032318924,15.064187,28.231274,19.631804,25.60671
19281,19281,-0.11795191,9.759141,26.452688,18.928942,25.556864
19282,19282,-0.14667375,8.86975,31.092703,17.539938,25.45727
19283,19283,-0.017599208,16.433664,29.276133,18.288502,25.285215
19284,19284,-0.053064305,18.015823,17.319548,16.810616,25.387308
19285,19285,-0.0009428727,15.82665,24.52962,16.531086,24.73642
19286,19286,-0.016093917,16.509682,20.19688,17.13512,24.500593
19287,19287,-0.014068025,21.13887,23.74551,18.2734,25.249126
19288,19288,-0.20527753,22.150927,9.446414,19.37664,25.159855
19289,19289,-0.027611088,16.769386,20.424221,19.241026,25.427822
19290,19290,-0.015519781,22.595997,23.563166,19.597301,25.81771
19291,19291,-0.0032098102,18.64519,23.745304,19.492836,25.458548
19292,19292,-0.08992551,12.041935,21.577564,19.855232,25.629868
19293,19293,-0.00072959927,21.501417,24.595627,21.006966,25.358572
19294,19294,-0.021525616,17.914436,21.646511,20.652666,25.757423
19295,19295,-0.029223103,23.542686,20.05529,21.650541,25.891394
19296,19296,-0.0048518097,20.350447,28.214895,21.125353,25.851484
19297,19297,-0.10882591,12.60726,31.653578,20.849276,25.368591
19298,19298,-0.043171503,14.8040695,25.643707,20.935192,25.043276
19299,19299,-0.03948184,23.710785,19.145678,20.74964,25.260492
19300,19300,-0.026166208,15.775621,23.21905,20.074768,25.249954
19301,19301,-0.0024984016,18.706697,23.582888,19.549458,24.98244
19302,19302,-0.199379,10.894664,13.4937315,19.30947,24.850292
19303,19303,-0.045505967,23.768152,26.80938,18.379524,25.030025
19304,19304,-0.010530016,15.029415,17.30366,17.517557,17.834366
19305,19305,-0.13116351,9.773878,11.689331,16.426733,17.028158
19306,19306,-0.010374924,17.426313,15.932043,15.725858,17.607792
19307,19307,-0.009116132,17.039219,17.00154,17.416275,19.615953
19308,19308,-0.062172644,15.641774,12.806931,17.727251,19.184221
19309,19309,-0.15863213,29.419308,20.89021,18.838398,20.041283
19310,19310,-0.08384916,14.548095,12.872296,18.776922,19.563322
19311,19311,-0.061259948,23.548477,15.172283,18.834326,20.087423
19312,19312,-0.05265026,13.968365,17.52058,19.944809,20.013065
19313,19313,-0.1626566,26.873611,9.985002,20.444616,19.04972
19314,19314,-0.16327804,25.158325,30.241882,21.272846,19.618795
19315,19315,-0.06350079,15.942875,23.961464,20.729082,18.845648
19316,19316,-0.07711112,21.216696,27.344652,20.766588,19.642555
19317,19317,-0.13487013,30.510967,13.677189,21.039331,18.457302
19318,19318,-0.07332374,13.047499,18.322279,20.998158,19.435768
19319,19319,-0.11220423,17.477873,27.581116,20.719673,19.059132
19320,19320,-0.016839853,23.720991,20.30896,20.486567,18.571413
19321,19321,-0.15024002,23.267143,29.936106,23.12916,19.33697
19322,19322,-0.04485704,20.601799,14.276304,26.05111,18.172022
19323,19323,-0.043873236,19.381641,16.444702,26.088102,19.282711
19324,19324,-0.055926826,24.079695,12.601716,26.215328,18.651852
19325,19325,-0.033118255,20.356186,16.64932,26.13766,19.171698
19326,19326,-0.010203732,22.717325,17.5124,26.120071,18.60291
19327,19327,-0.04103627,31.580944,15.195068,26.100018,18.872782
19328,19328,-0.008548659,22.693464,25.063835,26.068035,25.534237
19329,19329,-0.0061299773,23.131783,25.740892,26.006124,25.571173
19330,19330,-0.018402025,21.145853,27.003246,25.807055,25.363163
19331,19331,-0.0039941366,24.273094,23.953814,25.994278,25.48368
19332,19332,-0.021023253,27.257668,20.506912,25.715055,25.508688
19333,19333,-0.009520872,22.33029,24.159878,25.6264,25.430971
19334,19334,-0.18360426,13.042606,16.282864,25.637062,25.236338
19335,19335,-0.006129895,25.09896,22.753712,25.80992,25.48701
19336,19336,-0.06961252,23.442493,34.768963,25.821814,25.53589
19337,19337,-0.025486082,24.881836,19.850695,25.580858,25.58443
19338,19338,-0.009797822,25.233793,29.283459,25.540474,25.699226
19339,19339,-0.023279969,30.337278,28.895374,25.763088,25.739145
19340,19340,-0.02825621,28.20406,20.222374,25.718412,25.833054
19341,19341,-0.010687524,28.245712,23.006628,25.751032,25.835585
19342,19342,-0.07836041,19.42517,17.809319,25.75011,25.827972
19343,19343,-0.072939,16.296097,22.914354,25.640833,25.870384
19344,19344,-0.03900357,18.166231,25.715914,25.203358,25.54124
19345,19345,-0.00020391803,24.978317,25.77017,25.485592,25.858438
19346,19346,-0.016766816,21.085512,23.767008,25.43254,25.438753
19347,19347,-0.02642489,29.969553,28.189768,25.245989,24.867981
19348,19348,-0.041622244,18.990513,19.952564,23.788778,25.13873
19349,19349,-0.039486296,19.83649,29.982306,24.920872,25.126457
19350,19350,-0.054799147,19.685802,30.86286,25.082293,24.658504
19351,19351,-0.005849044,26.8508,27.29811,25.440454,24.97837
19352,19352,-0.053263284,18.852747,18.86424,25.488546,23.487629
19353,19353,-0.11147723,13.480331,21.616375,25.382706,22.884693
19354,19354,-0.061208855,23.894865,15.779412,25.347113,24.096573
19355,19355,-0.06130659,17.524935,20.81636,25.320044,24.984636
19356,19356,-0.007092172,24.127447,21.583183,25.326227,24.231384
19357,19357,-0.07408747,26.382309,33.61769,25.363203,24.310753
19358,19358,-0.08284767,31.063896,16.046679,25.305058,24.221292
19359,19359,-0.10436283,15.503601,18.341644,25.260246,24.261726
19360,19360,-0.031046309,19.035912,24.609243,25.348309,24.39313
19361,19361,-0.07871124,17.845646,17.90531,25.314518,24.370163
19362,19362,-0.07363881,26.990255,15.251615,25.29081,24.513935
19363,19363,-0.11490558,33.45677,16.144524,25.187857,24.812456
19364,19364,-0.054537013,20.987411,17.649847,24.868174,24.896437
19365,19365,-0.10229077,14.758142,19.998325,24.926735,24.853884
19366,19366,-0.18040821,11.799634,17.827188,25.047302,24.923944
19367,19367,-0.017723346,24.45752,20.308567,25.107702,24.963928
19368,19368,-0.052234594,33.454483,26.545515,25.420849,24.859957
19369,19369,-0.056088712,26.49296,16.722462,25.164268,24.986526
19370,19370,-0.05605268,21.345638,32.483334,25.385254,25.091633
19371,19371,-0.077599905,24.923908,35.07609,25.039871,25.16351
19372,19372,-0.18030053,12.872608,16.977716,25.99314,25.162739
19373,19373,-0.0704618,28.340893,15.849389,25.110296,24.483984
19374,19374,-0.049687143,24.968327,16.891518,25.473509,24.645206
19375,19375,-0.15025607,23.034565,36.965435,25.71055,24.031328
19376,19376,-0.06569359,28.32953,26.22844,25.399136,19.520699
19377,19377,-0.09546055,35.120693,15.543676,25.49159,19.91828
19378,19378,-0.019872146,23.94071,16.23488,25.418581,20.060228
19379,19379,-0.010844512,22.863312,18.25435,25.344542,20.51099
19380,19380,-0.15618598,24.592825,8.932821,26.023335,20.127699
19381,19381,-0.03465894,21.464418,15.610886,25.917585,19.501139
19382,19382,-0.068059005,23.194813,25.731684,25.992693,19.019789
19383,19383,-0.09799082,29.631916,27.335886,26.007782,19.247982
19384,19384,-0.030468559,32.22087,17.092972,25.935284,17.934238
19385,19385,-0.28828126,39.712788,8.627417,26.127619,19.31637
19386,19386,-0.47223318,14.559117,33.385616,26.058397,17.89279
19387,19387,-0.027367936,27.585728,23.65582,26.038734,19.290594
19388,19388,-0.12402037,34.98055,25.019451,26.169096,18.302877
19389,19389,-0.097125955,23.166338,11.028895,26.150082,19.204556
19390,19390,-0.15077339,12.713748,22.54769,26.197535,18.925371
19391,19391,-0.062113035,17.145874,17.541513,26.223698,18.786734
19392,19392,-0.022261605,28.344103,14.888607,26.21226,18.488306
19393,19393,-0.18001094,31.669693,7.9279966,26.400024,18.26067
19394,19394,-0.04695673,28.399002,12.772197,26.139606,18.091206
19395,19395,-0.029365588,27.530855,13.857715,26.212599,18.1638
19396,19396,-0.1179408,29.834362,9.634795,26.25977,18.049786
19397,19397,-0.0148891285,25.984295,21.170162,26.290388,18.06065
19398,19398,-0.025332417,30.9846,15.477799,26.317625,17.968792
19399,19399,-0.04294448,30.666529,22.331558,26.334888,17.972248
19400,19400,-0.037741214,33.05109,21.83009,26.449135,19.582184
19401,19401,-0.20141605,25.439169,6.8317966,26.359358,18.65234
19402,19402,-3.03147e-05,26.494083,18.969225,26.301762,18.918594
19403,19403,-0.0028960726,27.7819,18.234419,26.43825,19.329435
19404,19404,-0.01607744,31.156952,19.358784,26.424934,19.17948
19405,19405,-0.09721655,25.065733,11.60025,26.452328,20.634365
19406,19406,-0.077026136,16.170048,20.550026,26.394613,19.32846
19407,19407,-0.025432818,26.80167,14.813511,26.305653,19.107908
19408,19408,-0.093993604,16.413454,22.799927,26.29619,18.746815
19409,19409,-0.0072536604,29.434235,17.12564,26.33277,17.568445
19410,19410,-0.14189741,35.695324,24.304674,26.437614,17.342329
19411,19411,-0.01647983,26.508087,21.029665,26.084438,17.809374
19412,19412,-0.050266407,24.682756,13.424171,26.20021,19.504349
19413,19413,-0.06609159,22.912104,26.080149,26.247217,19.453465
19414,19414,-0.097506344,35.271584,14.058153,26.189598,19.348341
19415,19415,-0.0020018318,25.948565,18.436646,26.236483,19.661888
19416,19416,-0.0022940894,25.930347,18.494968,26.361206,19.796268
19417,19417,-0.06993743,22.456963,12.828578,26.216654,19.597918
19418,19418,-0.11404978,22.011166,10.605094,26.319136,19.23559
19419,19419,-0.0062672175,27.843975,20.701708,26.29595,18.901691
19420,19420,-0.008524053,25.8884,20.873997,26.283398,18.477459
19421,19421,-0.048716214,33.97046,19.131945,26.180836,17.482006
19422,19422,-0.044660866,27.086014,12.171507,26.296766,17.322453
19423,19423,-0.014092526,30.185566,17.362282,26.209301,18.707188
19424,19424,-0.03358664,30.587757,15.573378,26.160522,19.37708
19425,19425,-0.06718174,24.099112,12.712598,26.157608,19.801832
19426,19426,-0.013160762,24.567995,17.277964,26.24312,20.306822
19427,19427,-0.011646874,28.484102,23.07477,26.21065,20.50034
19428,19428,-0.052418455,26.438892,26.44611,26.151762,19.980453
19429,19429,-0.015974,28.54217,22.613039,26.159676,19.598812
19430,19430,-0.02234032,31.289864,17.876757,25.933784,18.719423
19431,19431,-0.03441745,31.740433,22.125444,26.069397,19.295341
19432,19432,-0.0034243467,26.813236,20.241957,26.128315,18.7687
19433,19433,-0.0023584869,24.376911,18.287922,25.896193,18.965118
19434,19434,-0.07225558,32.410286,13.2396145,26.305029,18.942694
19435,19435,-0.06995228,30.814154,25.323008,26.204138,19.03868
19436,19436,-0.05086567,29.21866,12.925099,26.165808,18.381655
19437,19437,-0.045030717,28.782621,13.748254,26.098175,19.14597
19438,19438,-0.0041133272,28.512571,18.287281,26.199877,18.676748
19439,19439,-0.048040677,22.307867,13.37987,25.933456,18.49714
19440,19440,-0.088161305,30.902155,26.068857,25.874323,18.997288
19441,19441,-0.059165057,27.199068,12.010117,25.91926,18.208988
19442,19442,-0.0016921395,26.416483,19.97098,25.93543,18.927355
19443,19443,-0.17536825,35.79093,10.017033,25.864605,18.247736
19444,19444,-0.17571995,21.977724,8.081733,25.847261,18.953815
19445,19445,-0.01989483,23.806923,22.055328,25.743134,18.616013
19446,19446,-0.08531283,24.079924,10.789011,25.854013,18.204052
19447,19447,-0.13207039,29.133677,27.916758,25.749693,18.650211
19448,19448,-0.10478578,24.538942,10.516474,25.493229,19.340885
19449,19449,-0.074919164,29.433538,12.085511,25.505955,18.741373
19450,19450,-0.037430204,20.436968,15.24135,25.439138,18.822344
19451,19451,-0.024356646,21.780151,15.252212,25.473404,18.297049
19452,19452,-0.062150337,20.611353,12.215634,25.467796,17.365164
19453,19453,-0.65353024,8.927686,33.167114,24.94384,17.044355
19454,19454,-0.002082402,25.792385,17.411457,24.814157,16.565065
19455,19455,-0.061801575,20.983423,12.2031975,24.602715,17.927814
19456,19456,-0.008605111,23.002848,16.916075,24.574915,19.104147
19457,19457,-0.0017842391,22.92859,18.720911,24.335617,18.44388
19458,19458,-0.004627757,26.404804,18.570541,24.102407,18.785032
19459,19459,-0.011408041,21.131481,20.81277,24.249544,19.284239
19460,19460,-0.004682978,21.917023,19.419922,24.262539,19.33257
19461,19461,-0.077377185,25.982054,11.512719,24.22654,18.77044
19462,19462,-0.09483628,23.736485,10.629431,24.28622,18.81067
19463,19463,-0.0055549857,26.870338,18.121132,24.317413,18.293179
19464,19464,-0.06172896,32.404633,15.39839,24.306507,17.332994
19465,19465,-0.26159555,8.385291,21.626192,24.569624,16.650759
19466,19466,-0.0016214224,23.75017,17.156212,25.181574,17.215052
19467,19467,-0.031168351,22.941702,13.921416,24.631842,18.319086
19468,19468,-0.09430319,14.550647,16.845333,24.640356,19.69485
19469,19469,-0.031174164,18.904713,17.763832,24.533707,19.705164
19470,19470,-0.0022804667,22.726173,19.235718,24.133024,19.914734
19471,19471,-0.113639,34.460205,25.539791,25.008038,19.789824
19472,19472,-0.029008042,23.32765,19.30071,24.95324,25.127478
19473,19473,-0.032189537,19.740063,28.54158,25.010761,25.007708
19474,19474,-0.0058125122,22.380758,24.661444,25.067322,24.955423
19475,19475,-0.06275652,19.478376,18.074348,24.877758,25.103773
19476,19476,-0.04548865,24.48752,17.486427,24.894447,25.022835
19477,19477,-0.146865,15.073712,34.511375,24.923023,25.174528
19478,19478,-0.08705817,15.020542,28.441347,24.901344,25.189318
19479,19479,-0.16769785,36.224983,16.335705,24.790539,25.14021
19480,19480,-0.031530462,22.995195,18.821342,24.800243,24.77602
19481,19481,-0.004035059,26.819715,26.115217,24.85798,25.040483
19482,19482,-0.014171497,21.470104,27.476702,25.03051,25.206696
19483,19483,-0.03532105,31.511772,23.296328,25.103949,25.160353
19484,19484,-0.06342067,34.03268,22.673325,25.354258,25.147684
19485,19485,-0.004040666,23.795557,26.177662,25.410295,24.612646
19486,19486,-0.0448312,18.616308,21.339693,25.568602,24.399773
19487,19487,-0.030754812,19.885242,22.302792,25.595621,25.012474
19488,19488,-0.023480523,25.213976,19.27198,25.549198,24.59125
19489,19489,-0.11473168,31.14982,14.371196,25.405205,24.876368
19490,19490,-0.061873205,22.970785,16.174694,25.499893,24.41481
19491,19491,-0.033907417,19.031565,22.514786,25.376036,24.283615
19492,19492,-0.0009537348,25.224674,23.616306,25.804789,24.535004
19493,19493,-0.04686177,19.47836,20.40702,26.002504,24.748236
19494,19494,-0.01380365,24.469318,20.818321,26.008741,24.644493
19495,19495,-0.042704236,28.702993,17.894615,25.886986,24.555134
19496,19496,-0.045278363,21.746788,32.17642,25.856312,25.62775
19497,19497,-0.03841087,24.483982,18.533253,25.71752,25.492275
19498,19498,-0.13068067,13.550081,30.48962,25.691027,25.51384
19499,19499,-0.015079451,24.268854,21.204632,25.769283,25.352608
19500,19500,-0.0021492746,26.14567,27.159431,25.92177,25.502008
19501,19501,-0.044517957,21.837011,32.0074,25.974766,25.558712
19502,19502,-0.07644041,24.76475,35.23525,25.852175,25.37227
19503,19503,-0.015667701,23.88485,21.318415,25.897753,25.350142
19504,19504,-0.06258359,25.358368,16.439249,26.006607,25.404911
19505,19505,-0.022263436,20.818865,26.881857,26.122292,25.419722
19506,19506,-0.00088951405,25.904297,26.322535,26.218292,25.299364
19507,19507,-0.029402446,30.198395,20.554277,26.291368,25.426771
19508,19508,-0.0033588067,25.803852,23.290245,26.208042,25.329166
19509,19509,-0.19827813,33.225746,10.847854,26.176495,25.183119
19510,19510,-0.026160553,30.749363,29.250639,26.246029,25.407406
19511,19511,-0.009214484,24.753635,22.317337,26.055098,25.541422
19512,19512,-0.015902465,25.061789,20.807068,26.19973,25.15877
19513,19513,-0.083221994,24.53661,15.008583,26.197546,25.140808
19514,19514,-0.04417727,20.330725,29.472267,26.158995,24.626745
19515,19515,-0.05050766,17.914482,25.949259,26.129942,24.796043
19516,19516,-0.02851041,20.498241,27.234776,26.104591,24.660513
19517,19517,-0.04590568,33.41209,21.959875,26.162941,25.029388
19518,19518,-0.19510202,24.750233,9.422512,26.132477,24.954988
19519,19519,-0.056221608,26.346642,33.65336,26.161434,25.203773
19520,19520,-0.018855724,21.163038,24.0267,26.256304,23.810812
19521,19521,-7.826382e-05,25.960432,23.328794,26.267347,23.224916
19522,19522,-0.035763375,32.444088,27.55591,26.328201,24.331123
19523,19523,-0.072122276,21.556442,33.45902,26.212496,25.049839
19524,19524,-0.04920638,18.103134,22.674685,26.067316,24.412624
19525,19525,-0.04624649,31.857246,20.52781,25.3437,24.51382
19526,19526,-0.03869709,27.047644,17.829332,26.075575,24.615578
19527,19527,-0.007171168,23.377075,25.763292,26.109291,24.345457
19528,19528,-0.04044087,28.892439,30.70108,26.070364,24.308243
19529,19529,-0.0072871456,28.999357,25.695202,26.133535,24.460302
19530,19530,-0.042397328,31.482346,26.434015,24.588728,24.505291
19531,19531,-0.24350514,8.033003,28.105806,25.204609,24.414705
19532,19532,-0.0054068062,25.722813,26.490128,24.26426,24.418142
19533,19533,-0.11292717,16.069065,31.228895,26.242859,24.495533
19534,19534,-0.04748368,18.93567,20.934597,25.959393,24.55723
19535,19535,-0.039878234,20.379208,20.13306,26.032974,24.56835
19536,19536,-0.021283893,27.382698,19.66061,25.994373,24.553879
19537,19537,-0.046185426,24.63692,17.21403,25.931625,24.584332
19538,19538,-0.0815326,18.832287,17.06902,25.988768,24.223745
19539,19539,-0.15497237,11.900476,26.842127,26.306137,24.39512
19540,19540,-0.033243094,29.060925,18.722519,25.961178,24.268906
19541,19541,-0.06503774,22.780186,16.202415,25.921036,24.53781
19542,19542,-0.079381645,25.76817,14.820978,25.989895,24.634287
19543,19543,-0.046839602,33.449944,24.5899,25.616138,24.90117
19544,19544,-0.030721761,19.679281,24.35297,26.061892,25.322708
19545,19545,-0.05353991,28.525135,17.154087,25.841616,24.872389
19546,19546,-0.0017337207,27.546432,24.660881,26.015675,24.717869
19547,19547,-0.012362668,29.85091,25.680819,25.952602,24.539616
19548,19548,-0.009465162,24.687235,21.800837,25.894182,25.042652
19549,19549,-0.011865268,22.364632,22.710497,25.812565,24.59799
19550,19550,-0.01366489,28.789328,22.100613,25.662275,24.880234
19551,19551,-0.1555875,31.258543,12.184195,25.704252,25.084738
19552,19552,-0.053861216,31.657373,19.127485,25.766224,25.018673
19553,19553,-0.08363778,29.48075,15.440088,25.6025,24.899647
19554,19554,-0.023452006,27.304903,19.295404,25.588081,24.299015
19555,19555,-0.003380554,26.329521,26.74452,25.58067,24.836151
19556,19556,-0.09884401,14.690078,21.828068,25.49867,25.211111
19557,19557,-0.0058562653,23.845757,22.9221,25.446074,25.135965
19558,19558,-0.049620952,27.964727,17.627508,25.388346,25.118809
19559,19559,-0.06425845,16.541521,27.095318,25.465082,25.190119
19560,19560,-6.0333796e-06,25.23234,24.395813,25.310957,24.433817
19561,19561,-0.41640216,31.064709,28.935295,25.422897,24.886929
19562,19562,-0.015009306,21.498735,22.915895,25.270248,25.127062
19563,19563,-0.045644138,32.474827,23.018574,25.186813,25.2106
19564,19564,-0.0016626818,25.854425,26.500444,25.239084,25.184347
19565,19565,-0.19501036,32.232353,11.101725,25.077404,24.977581
19566,19566,-0.013576979,24.866322,20.415337,25.048367,24.438507
19567,19567,-0.008507482,22.620474,27.003592,25.06875,24.854437
19568,19568,-0.0056381696,26.527674,26.250523,25.008684,24.147196
19569,19569,-0.05022607,30.24176,29.440294,24.862762,23.903797
19570,19570,-0.006509658,22.752972,26.686094,24.939074,24.869522
19571,19571,-0.042549975,21.306055,30.690577,25.071712,24.55084
19572,19572,-0.0016908561,25.233355,25.772694,24.932219,24.385538
19573,19573,-0.038045015,30.220274,20.062622,24.93923,24.370749
19574,19574,-0.066339806,21.901182,16.15537,25.152004,24.498278
19575,19575,-0.0046361387,25.33883,26.620691,24.87077,24.32367
19576,19576,-0.11908833,27.056498,12.612292,24.91735,24.274166
19577,19577,-0.21583806,11.93279,14.509388,24.807634,24.299763
19578,19578,-0.07325963,15.776602,27.26545,24.801975,24.371681
19579,19579,-0.04139661,19.220253,28.531162,24.87685,24.254534
19580,19580,-0.028395234,24.986805,18.665197,24.873571,24.5035
19581,19581,-0.008183528,26.332844,27.754162,24.867281,24.92403
19582,19582,-0.008728913,22.132202,26.329876,24.865925,24.531942
19583,19583,-0.57611626,31.00128,28.998724,24.33518,24.735119
19584,19584,-0.026759187,29.870531,22.041908,24.804018,24.727488
19585,19585,-0.069178745,16.731062,20.592562,24.964975,24.869648
19586,19586,-0.0055543752,24.657425,22.405058,25.03963,25.013655
19587,19587,-0.03394557,31.345682,26.639578,25.021645,25.052677
19588,19588,-0.041596692,22.08603,30.735243,25.128126,24.358334
19589,19589,-0.10647984,15.861299,30.84251,25.89744,24.66309
19590,19590,-0.052254703,22.034153,31.712555,26.123743,24.720448
19591,19591,-0.010667853,22.148148,24.236593,25.836683,25.009165
19592,19592,-0.09114179,14.960796,19.901102,26.100449,20.126986
19593,19593,-0.005055574,25.995323,21.588133,25.90166,19.616852
19594,19594,-0.020787627,21.727613,22.118822,26.054611,19.77899
19595,19595,-0.029439386,20.512463,21.5712,26.10987,19.369507
19596,19596,-0.008532456,26.388002,21.72797,25.84745,19.246212
19597,19597,-0.11968163,36.091766,23.908234,25.315046,19.263422
19598,19598,-0.2177089,10.6126175,24.55841,26.217348,19.113634
19599,19599,-0.20071727,28.688671,7.040601,26.197205,18.845806
19600,19600,-0.08513031,36.652508,16.892038,26.16339,18.719803
19601,19601,-0.019233776,21.051756,19.425371,25.906412,18.362297
19602,19602,-0.0093624685,24.204966,16.151707,22.269236,18.060408
19603,19603,-0.1651221,24.493721,8.742434,19.32758,17.795296
19604,19604,-0.065078646,15.997533,22.956985,20.80816,17.977795
19605,19605,-0.04481242,20.390806,22.962465,20.916359,17.686321
19606,19606,-0.035028093,16.168432,14.8234825,20.318699,17.823734
19607,19607,-0.28564245,24.293203,4.782696,20.25219,17.649656
19608,19608,-0.0025829645,19.718842,16.37854,20.48322,17.450481
19609,19609,-0.03979458,25.397219,17.365097,19.81196,17.55247
19610,19610,-0.12122922,18.108858,25.41429,19.875647,17.12195
19611,19611,-0.0056017316,17.790857,18.350986,19.81306,17.85042
19612,19612,-0.011273452,22.673174,17.709745,19.71571,17.59139
19613,19613,-0.022507615,22.71859,20.009754,19.686474,17.46172
19614,19614,-0.0519669,14.807089,13.353123,18.927973,17.518488
19615,19615,-0.04203768,14.642874,20.570963,19.180044,17.616968
19616,19616,-0.09026295,17.137428,33.830498,19.431566,24.024767
19617,19617,-0.16972606,17.764065,9.852022,18.36726,23.552464
19618,19618,-0.011953011,20.4686,23.00743,17.831417,24.093792
19619,19619,-0.0052467547,17.573944,26.503962,16.590992,24.459925
19620,19620,-0.17778558,24.809078,32.534134,16.560625,24.501204
19621,19621,-0.15330791,18.926962,10.99931,17.804794,24.449999
19622,19622,-0.092736915,11.293561,24.818014,19.836317,24.770233
19623,19623,-0.2180167,12.346379,11.584952,20.14365,24.912619
19624,19624,-0.018342834,18.003271,20.868422,20.566898,24.419655
19625,19625,-0.062411513,27.50486,25.940462,20.380207,24.679155
19626,19626,-0.062345013,24.868254,17.87643,20.57917,25.003637
19627,19627,-0.028754713,15.105225,24.82644,19.860924,25.15743
19628,19628,-0.011282343,22.689611,22.389242,20.633415,25.224482
19629,19629,-0.011301428,22.0372,28.373247,20.28953,25.260616
19630,19630,-0.22024998,7.359692,20.280005,20.203398,25.05816
19631,19631,-0.061905816,17.349792,17.004786,20.685745,24.74275
19632,19632,-0.103425235,27.020924,17.614683,20.003534,24.790407
19633,19633,-0.20247133,31.405838,28.404478,19.407215,24.685095
19634,19634,-0.041642435,21.628733,30.045666,18.85913,24.066748
19635,19635,-0.023185046,20.973825,19.854034,19.24727,24.686808
19636,19636,-0.012508292,16.094093,25.700829,18.793179,24.103827
19637,19637,-0.047438197,15.557983,31.17554,18.399508,24.61536
19638,19638,-0.02867932,21.619225,25.840607,17.560747,24.313229
19639,19639,-0.093857706,9.87384,28.690895,16.435688,24.558136
19640,19640,-0.058389172,13.852874,17.677628,16.701391,25.11467
19641,19641,-0.00036512112,17.19759,24.285645,16.923796,24.82294
19642,19642,-0.047211923,22.050905,19.6853,17.932564,24.73526
19643,19643,-0.073060386,26.007349,24.189379,18.820936,24.634178
19644,19644,-0.054814324,23.66532,19.071602,18.919624,24.32995
19645,19645,-0.002969601,17.617878,23.87053,18.83066,24.925451
19646,19646,-0.0015682655,18.787064,23.702791,19.319717,24.917477
19647,19647,-0.11991908,28.72311,31.27689,20.39912,24.612127
19648,19648,-0.0006937041,20.795824,24.630894,20.082108,24.908625
19649,19649,-0.025940558,22.625504,30.221493,20.43377,25.164894
19650,19650,-0.0048414953,23.16969,25.677744,21.13151,25.186779
19651,19651,-0.009694784,19.845667,21.33474,21.051615,24.4361
19652,19652,-0.19208898,27.30968,11.594022,20.808224,24.949928
19653,19653,-0.03198185,24.539682,21.667116,20.278036,25.214811
19654,19654,-0.22688265,8.216655,16.609245,20.095161,24.53483
19655,19655,-0.004342297,21.138235,25.978716,19.819077,24.387999
19656,19656,-0.008854191,18.073936,21.948002,19.266808,24.87851
19657,19657,-0.016375393,15.7892885,22.600286,18.874016,24.50454
19658,19658,-0.015612105,13.153175,27.80854,14.665379,24.31883
19659,19659,-0.018026311,16.515133,28.929102,18.085333,24.749786
19660,19660,-0.0013520507,16.8461,23.3616,16.715952,24.627836
19661,19661,-0.09407972,17.21063,35.046467,16.203373,24.520088
19662,19662,-0.057599735,11.513955,20.890818,16.501116,24.70684
19663,19663,-0.23310807,5.74801,21.7015,17.462488,24.865849
19664,19664,-0.0011369921,17.91527,20.353088,18.635853,19.800486
19665,19665,-0.06019856,24.574118,15.72032,19.074839,19.481897
19666,19666,-0.0032852418,17.630604,19.45314,19.178724,19.310389
19667,19667,-0.0339971,17.95396,24.00866,19.091202,19.147774
19668,19668,-0.013141535,20.977993,21.635767,19.730703,18.825369
19669,19669,-0.018900163,18.537914,15.109242,19.599451,18.578308
19670,19670,-0.40157926,6.649271,7.3385816,20.057512,18.204996
19671,19671,-0.073033184,17.29306,23.738811,21.088062,17.753078
19672,19672,-0.033524897,21.652847,12.253052,21.266457,16.52026
19673,19673,-0.25784189,10.900928,24.020695,20.660524,15.589032
19674,19674,-0.066758394,15.779473,11.695754,20.298595,16.466959
19675,19675,-0.010807043,23.214153,15.378898,20.57619,16.571302
19676,19676,-0.007793889,19.281218,18.965315,20.052282,16.951752
19677,19677,-0.07593883,12.407291,19.811684,19.396683,17.25102
19678,19678,-0.078902334,24.383821,12.804481,18.986391,17.721754
19679,19679,-0.18970281,11.503386,9.558763,18.634666,18.476534
19680,19680,-0.23506692,12.539945,7.4310107,18.49065,18.833925
19681,19681,-0.24947888,18.577496,32.233055,17.521,18.918432
